, start_pos, target_pos
1889,28572,28527
1890,204,219
1891,204,28527
1892,28500,219
1893,28500,28527
1894,205,219
1895,205,28527
1896,28503,219
1897,28503,28527
1898,2,220
1899,2,81607
1900,665,220
1901,665,81607
1902,29333,220
1903,29333,81607
1904,2,221
1905,2,34568
1906,665,221
1907,665,34568
1908,29333,221
1909,29333,34568
1910,230,221
1911,230,34568
1912,81608,221
1913,81608,34568
1914,2,222
1915,2,34777
1916,665,222
1917,665,34777
1918,29333,222
1919,29333,34777
1920,231,222
1921,231,34777
1922,37043,222
1923,37043,34777
1924,320,222
1925,320,34777
1926,34858,222
1927,34858,34777
1928,2,223
1929,2,40744
1930,665,223
1931,665,40744
1932,29333,223
1933,29333,40744
1934,270,223
1935,270,40744
1936,31725,223
1937,31725,40744
1938,284,223
1939,284,40744
1940,31788,223
1941,31788,40744
1942,321,223
1943,321,40744
1944,31957,223
1945,31957,40744
1946,334,223
1947,334,40744
1948,32004,223
1949,32004,40744
1950,2,224
1951,2,34472
1952,665,224
1953,665,34472
1954,29333,224
1955,29333,34472
1956,229,224
1957,229,34472
1958,33192,224
1959,33192,34472
1960,258,224
1961,258,34472
1962,33207,224
1963,33207,34472
1964,270,224
1965,270,34472
1966,31725,224
1967,31725,34472
1968,271,224
1969,271,34472
1970,33216,224
1971,33216,34472
1972,272,224
1973,272,34472
1974,33217,224
1975,33217,34472
1976,284,224
1977,284,34472
1978,31788,224
1979,31788,34472
1980,285,224
1981,285,34472
1982,33225,224
1983,33225,34472
1984,306,224
1985,306,34472
1986,33241,224
1987,33241,34472
1988,332,224
1989,332,34472
1990,33255,224
1991,33255,34472
1992,333,224
1993,333,34472
1994,33256,224
1995,33256,34472
1996,2,225
1997,2,22930
1998,665,225
1999,665,22930
2000,29333,225
2001,29333,22930
2002,122,225
2003,122,22930
2004,5032,225
2005,5032,22930
2006,256,225
2007,256,22930
2008,33726,225
2009,33726,22930
2010,405,225
2011,405,22930
2012,33552,225
2013,33552,22930
2014,2,226
2015,2,22931
2016,665,226
2017,665,22931
2018,29333,226
2019,29333,22931
2020,122,226
2021,122,22931
2022,5032,226
2023,5032,22931
2024,232,226
2025,232,22931
2026,34124,226
2027,34124,22931
2028,233,226
2029,233,22931
2030,34130,226
2031,34130,22931
2032,243,226
2033,243,22931
2034,34163,226
2035,34163,22931
2036,244,226
2037,244,22931
2038,34168,226
2039,34168,22931
2040,246,226
2041,246,22931
2042,34173,226
2043,34173,22931
2044,263,226
2045,263,22931
2046,28307,226
2047,28307,22931
2048,274,226
2049,274,22931
2050,29343,226
2051,29343,22931
2052,301,226
2053,301,22931
2054,34275,226
2055,34275,22931
2056,324,226
2057,324,22931
2058,23445,226
2059,23445,22931
2060,337,226
2061,337,22931
2062,34328,226
2063,34328,22931
2064,355,226
2065,355,22931
2066,34351,226
2067,34351,22931
2068,357,226
2069,357,22931
2070,34353,226
2071,34353,22931
2072,424,226
2073,424,22931
2074,28308,226
2075,28308,22931
2076,507,226
2077,507,22931
2078,29210,226
2079,29210,22931
2080,645,226
2081,645,22931
2082,29441,226
2083,29441,22931
2084,666,226
2085,666,22931
2086,34207,226
2087,34207,22931
2088,678,226
2089,678,22931
2090,13427,226
2091,13427,22931
2092,721,226
2093,721,22931
2094,15547,226
2095,15547,22931
2096,802,226
2097,802,22931
2098,17525,226
2099,17525,22931
2100,2,227
2101,2,34786
2102,665,227
2103,665,34786
2104,29333,227
2105,29333,34786
2106,231,227
2107,231,34786
2108,37043,227
2109,37043,34786
2110,234,227
2111,234,34786
2112,81609,227
2113,81609,34786
2114,241,227
2115,241,34786
2116,34821,227
2117,34821,34786
2118,257,227
2119,257,34786
2120,44887,227
2121,44887,34786
2122,320,227
2123,320,34786
2124,34858,227
2125,34858,34786
2126,2,228
2127,2,35200
2128,665,228
2129,665,35200
2130,29333,228
2131,29333,35200
2132,233,228
2133,233,35200
2134,34130,228
2135,34130,35200
2136,274,228
2137,274,35200
2138,29343,228
2139,29343,35200
2140,282,228
2141,282,35200
2142,34434,228
2143,34434,35200
2144,307,228
2145,307,35200
2146,34449,228
2147,34449,35200
2148,423,228
2149,423,35200
2150,34427,228
2151,34427,35200
2152,603,228
2153,603,35200
2154,34454,228
2155,34454,35200
2156,757,228
2157,757,35200
2158,34459,228
2159,34459,35200
2160,2,229
2161,2,33192
2162,665,229
2163,665,33192
2164,29333,229
2165,29333,33192
2166,224,229
2167,224,33192
2168,34472,229
2169,34472,33192
2170,242,229
2171,242,33192
2172,34477,229
2173,34477,33192
2174,258,229
2175,258,33192
2176,33207,229
2177,33207,33192
2178,271,229
2179,271,33192
2180,33216,229
2181,33216,33192
2182,272,229
2183,272,33192
2184,33217,229
2185,33217,33192
2186,284,229
2187,284,33192
2188,31788,229
2189,31788,33192
2190,285,229
2191,285,33192
2192,33225,229
2193,33225,33192
2194,332,229
2195,332,33192
2196,33255,229
2197,33255,33192
2198,333,229
2199,333,33192
2200,33256,229
2201,33256,33192
2202,356,229
2203,356,33192
2204,34527,229
2205,34527,33192
2206,371,229
2207,371,33192
2208,34542,229
2209,34542,33192
2210,2,230
2211,2,81608
2212,665,230
2213,665,81608
2214,29333,230
2215,29333,81608
2216,2,231
2217,2,37043
2218,665,231
2219,665,37043
2220,29333,231
2221,29333,37043
2222,241,231
2223,241,37043
2224,34821,231
2225,34821,37043
2226,320,231
2227,320,37043
2228,34858,231
2229,34858,37043
2230,2,232
2231,2,34124
2232,665,232
2233,665,34124
2234,29333,232
2235,29333,34124
2236,226,232
2237,226,34124
2238,22931,232
2239,22931,34124
2240,233,232
2241,233,34124
2242,34130,232
2243,34130,34124
2244,240,232
2245,240,34124
2246,35018,232
2247,35018,34124
2248,243,232
2249,243,34124
2250,34163,232
2251,34163,34124
2252,244,232
2253,244,34124
2254,34168,232
2255,34168,34124
2256,246,232
2257,246,34124
2258,34173,232
2259,34173,34124
2260,274,232
2261,274,34124
2262,29343,232
2263,29343,34124
2264,301,232
2265,301,34124
2266,34275,232
2267,34275,34124
2268,337,232
2269,337,34124
2270,34328,232
2271,34328,34124
2272,355,232
2273,355,34124
2274,34351,232
2275,34351,34124
2276,357,232
2277,357,34124
2278,34353,232
2279,34353,34124
2280,678,232
2281,678,34124
2282,13427,232
2283,13427,34124
2284,2,233
2285,2,34130
2286,665,233
2287,665,34130
2288,29333,233
2289,29333,34130
2290,226,233
2291,226,34130
2292,22931,233
2293,22931,34130
2294,228,233
2295,228,34130
2296,35200,233
2297,35200,34130
2298,232,233
2299,232,34130
2300,34124,233
2301,34124,34130
2302,240,233
2303,240,34130
2304,35018,233
2305,35018,34130
2306,243,233
2307,243,34130
2308,34163,233
2309,34163,34130
2310,244,233
2311,244,34130
2312,34168,233
2313,34168,34130
2314,246,233
2315,246,34130
2316,34173,233
2317,34173,34130
2318,273,233
2319,273,34130
2320,35237,233
2321,35237,34130
2322,274,233
2323,274,34130
2324,29343,233
2325,29343,34130
2326,282,233
2327,282,34130
2328,34434,233
2329,34434,34130
2330,301,233
2331,301,34130
2332,34275,233
2333,34275,34130
2334,307,233
2335,307,34130
2336,34449,233
2337,34449,34130
2338,324,233
2339,324,34130
2340,23445,233
2341,23445,34130
2342,337,233
2343,337,34130
2344,34328,233
2345,34328,34130
2346,355,233
2347,355,34130
2348,34351,233
2349,34351,34130
2350,357,233
2351,357,34130
2352,34353,233
2353,34353,34130
2354,369,233
2355,369,34130
2356,27207,233
2357,27207,34130
2358,603,233
2359,603,34130
2360,34454,233
2361,34454,34130
2362,641,233
2363,641,34130
2364,24012,233
2365,24012,34130
2366,678,233
2367,678,34130
2368,13427,233
2369,13427,34130
2370,713,233
2371,713,34130
2372,35255,233
2373,35255,34130
2374,717,233
2375,717,34130
2376,23400,233
2377,23400,34130
2378,721,233
2379,721,34130
2380,15547,233
2381,15547,34130
2382,755,233
2383,755,34130
2384,35275,233
2385,35275,34130
2386,760,233
2387,760,34130
2388,35278,233
2389,35278,34130
2390,802,233
2391,802,34130
2392,17525,233
2393,17525,34130
2394,2,234
2395,2,81609
2396,665,234
2397,665,81609
2398,29333,234
2399,29333,81609
2400,2,235
2401,2,41511
2402,665,235
2403,665,41511
2404,29333,235
2405,29333,41511
2406,275,235
2407,275,41511
2408,35870,235
2409,35870,41511
2410,319,235
2411,319,41511
2412,35906,235
2413,35906,41511
2414,363,235
2415,363,41511
2416,35947,235
2417,35947,41511
2418,371,235
2419,371,41511
2420,34542,235
2421,34542,41511
2422,2,236
2423,2,34810
2424,665,236
2425,665,34810
2426,29333,236
2427,29333,34810
2428,231,236
2429,231,34810
2430,37043,236
2431,37043,34810
2432,234,236
2433,234,34810
2434,81609,236
2435,81609,34810
2436,255,236
2437,255,34810
2438,46404,236
2439,46404,34810
2440,2,237
2441,2,46568
2442,665,237
2443,665,46568
2444,29333,237
2445,29333,46568
2446,330,237
2447,330,46568
2448,36148,237
2449,36148,46568
2450,345,237
2451,345,46568
2452,36194,237
2453,36194,46568
2454,2,238
2455,2,56017
2456,665,238
2457,665,56017
2458,29333,238
2459,29333,56017
2460,373,238
2461,373,56017
2462,36590,238
2463,36590,56017
2464,572,238
2465,572,56017
2466,36393,238
2467,36393,56017
2468,590,238
2469,590,56017
2470,36437,238
2471,36437,56017
2472,709,238
2473,709,56017
2474,36461,238
2475,36461,56017
2476,721,238
2477,721,56017
2478,15547,238
2479,15547,56017
2480,723,238
2481,723,56017
2482,36475,238
2483,36475,56017
2484,787,238
2485,787,56017
2486,27206,238
2487,27206,56017
2488,2,239
2489,2,40134
2490,665,239
2491,665,40134
2492,29333,239
2493,29333,40134
2494,263,239
2495,263,40134
2496,28307,239
2497,28307,40134
2498,357,239
2499,357,40134
2500,34353,239
2501,34353,40134
2502,713,239
2503,713,40134
2504,35255,239
2505,35255,40134
2506,714,239
2507,714,40134
2508,29374,239
2509,29374,40134
2510,2,240
2511,2,35018
2512,665,240
2513,665,35018
2514,29333,240
2515,29333,35018
2516,232,240
2517,232,35018
2518,34124,240
2519,34124,35018
2520,233,240
2521,233,35018
2522,34130,240
2523,34130,35018
2524,243,240
2525,243,35018
2526,34163,240
2527,34163,35018
2528,244,240
2529,244,35018
2530,34168,240
2531,34168,35018
2532,246,240
2533,246,35018
2534,34173,240
2535,34173,35018
2536,274,240
2537,274,35018
2538,29343,240
2539,29343,35018
2540,301,240
2541,301,35018
2542,34275,240
2543,34275,35018
2544,337,240
2545,337,35018
2546,34328,240
2547,34328,35018
2548,355,240
2549,355,35018
2550,34351,240
2551,34351,35018
2552,357,240
2553,357,35018
2554,34353,240
2555,34353,35018
2556,2,241
2557,2,34821
2558,665,241
2559,665,34821
2560,29333,241
2561,29333,34821
2562,231,241
2563,231,34821
2564,37043,241
2565,37043,34821
2566,2,242
2567,2,34477
2568,665,242
2569,665,34477
2570,29333,242
2571,29333,34477
2572,229,242
2573,229,34477
2574,33192,242
2575,33192,34477
2576,276,242
2577,276,34477
2578,37203,242
2579,37203,34477
2580,304,242
2581,304,34477
2582,37223,242
2583,37223,34477
2584,318,242
2585,318,34477
2586,37238,242
2587,37238,34477
2588,323,242
2589,323,34477
2590,37242,242
2591,37242,34477
2592,333,242
2593,333,34477
2594,33256,242
2595,33256,34477
2596,347,242
2597,347,34477
2598,37268,242
2599,37268,34477
2600,356,242
2601,356,34477
2602,34527,242
2603,34527,34477
2604,361,242
2605,361,34477
2606,37276,242
2607,37276,34477
2608,371,242
2609,371,34477
2610,34542,242
2611,34542,34477
2612,2,243
2613,2,34163
2614,665,243
2615,665,34163
2616,29333,243
2617,29333,34163
2618,226,243
2619,226,34163
2620,22931,243
2621,22931,34163
2622,232,243
2623,232,34163
2624,34124,243
2625,34124,34163
2626,233,243
2627,233,34163
2628,34130,243
2629,34130,34163
2630,240,243
2631,240,34163
2632,35018,243
2633,35018,34163
2634,244,243
2635,244,34163
2636,34168,243
2637,34168,34163
2638,246,243
2639,246,34163
2640,34173,243
2641,34173,34163
2642,301,243
2643,301,34163
2644,34275,243
2645,34275,34163
2646,355,243
2647,355,34163
2648,34351,243
2649,34351,34163
2650,713,243
2651,713,34163
2652,35255,243
2653,35255,34163
2654,2,244
2655,2,34168
2656,665,244
2657,665,34168
2658,29333,244
2659,29333,34168
2660,226,244
2661,226,34168
2662,22931,244
2663,22931,34168
2664,232,244
2665,232,34168
2666,34124,244
2667,34124,34168
2668,233,244
2669,233,34168
2670,34130,244
2671,34130,34168
2672,240,244
2673,240,34168
2674,35018,244
2675,35018,34168
2676,243,244
2677,243,34168
2678,34163,244
2679,34163,34168
2680,246,244
2681,246,34168
2682,34173,244
2683,34173,34168
2684,263,244
2685,263,34168
2686,28307,244
2687,28307,34168
2688,274,244
2689,274,34168
2690,29343,244
2691,29343,34168
2692,282,244
2693,282,34168
2694,34434,244
2695,34434,34168
2696,301,244
2697,301,34168
2698,34275,244
2699,34275,34168
2700,307,244
2701,307,34168
2702,34449,244
2703,34449,34168
2704,308,244
2705,308,34168
2706,37520,244
2707,37520,34168
2708,324,244
2709,324,34168
2710,23445,244
2711,23445,34168
2712,337,244
2713,337,34168
2714,34328,244
2715,34328,34168
2716,355,244
2717,355,34168
2718,34351,244
2719,34351,34168
2720,357,244
2721,357,34168
2722,34353,244
2723,34353,34168
2724,426,244
2725,426,34168
2726,37487,244
2727,37487,34168
2728,605,244
2729,605,34168
2730,37536,244
2731,37536,34168
2732,623,244
2733,623,34168
2734,37558,244
2735,37558,34168
2736,641,244
2737,641,34168
2738,24012,244
2739,24012,34168
2740,678,244
2741,678,34168
2742,13427,244
2743,13427,34168
2744,721,244
2745,721,34168
2746,15547,244
2747,15547,34168
2748,755,244
2749,755,34168
2750,35275,244
2751,35275,34168
2752,802,244
2753,802,34168
2754,17525,244
2755,17525,34168
2756,2,245
2757,2,34826
2758,665,245
2759,665,34826
2760,29333,245
2761,29333,34826
2762,231,245
2763,231,34826
2764,37043,245
2765,37043,34826
2766,241,245
2767,241,34826
2768,34821,245
2769,34821,34826
2770,257,245
2771,257,34826
2772,44887,245
2773,44887,34826
2774,320,245
2775,320,34826
2776,34858,245
2777,34858,34826
2778,2,246
2779,2,34173
2780,665,246
2781,665,34173
2782,29333,246
2783,29333,34173
2784,226,246
2785,226,34173
2786,22931,246
2787,22931,34173
2788,232,246
2789,232,34173
2790,34124,246
2791,34124,34173
2792,233,246
2793,233,34173
2794,34130,246
2795,34130,34173
2796,240,246
2797,240,34173
2798,35018,246
2799,35018,34173
2800,243,246
2801,243,34173
2802,34163,246
2803,34163,34173
2804,244,246
2805,244,34173
2806,34168,246
2807,34168,34173
2808,274,246
2809,274,34173
2810,29343,246
2811,29343,34173
2812,301,246
2813,301,34173
2814,34275,246
2815,34275,34173
2816,337,246
2817,337,34173
2818,34328,246
2819,34328,34173
2820,355,246
2821,355,34173
2822,34351,246
2823,34351,34173
2824,357,246
2825,357,34173
2826,34353,246
2827,34353,34173
2828,572,246
2829,572,34173
2830,36393,246
2831,36393,34173
2832,717,246
2833,717,34173
2834,23400,246
2835,23400,34173
2836,802,246
2837,802,34173
2838,17525,246
2839,17525,34173
2840,2,247
2841,2,81610
2842,665,247
2843,665,81610
2844,29333,247
2845,29333,81610
2846,2,248
2847,2,81611
2848,665,248
2849,665,81611
2850,29333,248
2851,29333,81611
2852,2,249
2853,2,37174
2854,665,249
2855,665,37174
2856,29333,249
2857,29333,37174
2858,242,249
2859,242,37174
2860,34477,249
2861,34477,37174
2862,257,249
2863,257,37174
2864,44887,249
2865,44887,37174
2866,258,249
2867,258,37174
2868,33207,249
2869,33207,37174
2870,259,249
2871,259,37174
2872,40770,249
2873,40770,37174
2874,276,249
2875,276,37174
2876,37203,249
2877,37203,37174
2878,285,249
2879,285,37174
2880,33225,249
2881,33225,37174
2882,287,249
2883,287,37174
2884,40797,249
2885,40797,37174
2886,289,249
2887,289,37174
2888,40642,249
2889,40642,37174
2890,319,249
2891,319,37174
2892,35906,249
2893,35906,37174
2894,333,249
2895,333,37174
2896,33256,249
2897,33256,37174
2898,356,249
2899,356,37174
2900,34527,249
2901,34527,37174
2902,358,249
2903,358,37174
2904,40867,249
2905,40867,37174
2906,363,249
2907,363,37174
2908,35947,249
2909,35947,37174
2910,371,249
2911,371,37174
2912,34542,249
2913,34542,37174
2914,2,250
2915,2,38859
2916,665,250
2917,665,38859
2918,29333,250
2919,29333,38859
2920,257,250
2921,257,38859
2922,44887,250
2923,44887,38859
2924,361,250
2925,361,38859
2926,37276,250
2927,37276,38859
2928,363,250
2929,363,38859
2930,35947,250
2931,35947,38859
2932,371,250
2933,371,38859
2934,34542,250
2935,34542,38859
2936,2,251
2937,2,42048
2938,665,251
2939,665,42048
2940,29333,251
2941,29333,42048
2942,281,251
2943,281,42048
2944,54200,251
2945,54200,42048
2946,2,252
2947,2,36025
2948,665,252
2949,665,36025
2950,29333,252
2951,29333,36025
2952,237,252
2953,237,36025
2954,46568,252
2955,46568,36025
2956,334,252
2957,334,36025
2958,32004,252
2959,32004,36025
2960,340,252
2961,340,36025
2962,46736,252
2963,46736,36025
2964,345,252
2965,345,36025
2966,36194,252
2967,36194,36025
2968,2,253
2969,2,23114
2970,665,253
2971,665,23114
2972,29333,253
2973,29333,23114
2974,122,253
2975,122,23114
2976,5032,253
2977,5032,23114
2978,162,253
2979,162,23114
2980,29327,253
2981,29327,23114
2982,182,253
2983,182,23114
2984,28364,253
2985,28364,23114
2986,226,253
2987,226,23114
2988,22931,253
2989,22931,23114
2990,228,253
2991,228,23114
2992,35200,253
2993,35200,23114
2994,232,253
2995,232,23114
2996,34124,253
2997,34124,23114
2998,233,253
2999,233,23114
3000,34130,253
3001,34130,23114
3002,246,253
3003,246,23114
3004,34173,253
3005,34173,23114
3006,262,253
3007,262,23114
3008,29332,253
3009,29332,23114
3010,273,253
3011,273,23114
3012,35237,253
3013,35237,23114
3014,274,253
3015,274,23114
3016,29343,253
3017,29343,23114
3018,282,253
3019,282,23114
3020,34434,253
3021,34434,23114
3022,307,253
3023,307,23114
3024,34449,253
3025,34449,23114
3026,308,253
3027,308,23114
3028,37520,253
3029,37520,23114
3030,324,253
3031,324,23114
3032,23445,253
3033,23445,23114
3034,325,253
3035,325,23114
3036,28377,253
3037,28377,23114
3038,337,253
3039,337,23114
3040,34328,253
3041,34328,23114
3042,355,253
3043,355,23114
3044,34351,253
3045,34351,23114
3046,357,253
3047,357,23114
3048,34353,253
3049,34353,23114
3050,423,253
3051,423,23114
3052,34427,253
3053,34427,23114
3054,600,253
3055,600,23114
3056,40237,253
3057,40237,23114
3058,603,253
3059,603,23114
3060,34454,253
3061,34454,23114
3062,641,253
3063,641,23114
3064,24012,253
3065,24012,23114
3066,713,253
3067,713,23114
3068,35255,253
3069,35255,23114
3070,757,253
3071,757,23114
3072,34459,253
3073,34459,23114
3074,2,254
3075,2,33204
3076,665,254
3077,665,33204
3078,29333,254
3079,29333,33204
3080,224,254
3081,224,33204
3082,34472,254
3083,34472,33204
3084,229,254
3085,229,33204
3086,33192,254
3087,33192,33204
3088,271,254
3089,271,33204
3090,33216,254
3091,33216,33204
3092,284,254
3093,284,33204
3094,31788,254
3095,31788,33204
3096,306,254
3097,306,33204
3098,33241,254
3099,33241,33204
3100,333,254
3101,333,33204
3102,33256,254
3103,33256,33204
3104,2,255
3105,2,46404
3106,665,255
3107,665,46404
3108,29333,255
3109,29333,46404
3110,326,255
3111,326,46404
3112,38346,255
3113,38346,46404
3114,350,255
3115,350,46404
3116,38410,255
3117,38410,46404
3118,2,256
3119,2,33726
3120,665,256
3121,665,33726
3122,29333,256
3123,29333,33726
3124,225,256
3125,225,33726
3126,22930,256
3127,22930,33726
3128,574,256
3129,574,33726
3130,38582,256
3131,38582,33726
3132,2,257
3133,2,44887
3134,665,257
3135,665,44887
3136,29333,257
3137,29333,44887
3138,320,257
3139,320,44887
3140,34858,257
3141,34858,44887
3142,2,258
3143,2,33207
3144,665,258
3145,665,33207
3146,29333,258
3147,29333,33207
3148,224,258
3149,224,33207
3150,34472,258
3151,34472,33207
3152,229,258
